Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,B_1,G_1,R_1,NIR_1,SWIR1_1,SWIR2_1,NVDI_1,B_2,G_2,R_2,NIR_2,SWIR1_2,SWIR2_2,NVDI_2,B_3,G_3,R_3,NIR_3,SWIR1_3,SWIR2_3,NVDI_3,B_4,G_4,R_4,NIR_4,SWIR1_4,SWIR2_4,NVDI_4,B_5,G_5,R_5,NIR_5,SWIR1_5,SWIR2_5,NVDI_5,B_6,G_6,R_6,NIR_6,SWIR1_6,SWIR2_6,NVDI_6,B_7,G_7,R_7,NIR_7,SWIR1_7,SWIR2_7,NVDI_7,B_8,G_8,R_8,NIR_8,SWIR1_8,SWIR2_8,NVDI_8,B_9,G_9,R_9,NIR_9,SWIR1_9,SWIR2_9,NVDI_9,B_10,G_10,R_10,NIR_10,SWIR1_10,SWIR2_10,NVDI_10,B_11,G_11,R_11,NIR_11,SWIR1_11,SWIR2_11,NVDI_11,B_12,G_12,R_12,NIR_12,SWIR1_12,SWIR2_12,NVDI_12,B_13,G_13,R_13,NIR_13,SWIR1_13,SWIR2_13,NVDI_13,B_14,G_14,R_14,NIR_14,SWIR1_14,SWIR2_14,NVDI_14,B_15,G_15,R_15,NIR_15,SWIR1_15,SWIR2_15,NVDI_15,B_16,G_16,R_16,NIR_16,SWIR1_16,SWIR2_16,NVDI_16,B_17,G_17,R_17,NIR_17,SWIR1_17,SWIR2_17,NVDI_17,B_18,G_18,R_18,NIR_18,SWIR1_18,SWIR2_18,NVDI_18,B_19,G_19,R_19,NIR_19,SWIR1_19,SWIR2_19,NVDI_19,B_20,G_20,R_20,NIR_20,SWIR1_20,SWIR2_20,NVDI_20,B_21,G_21,R_21,NIR_21,SWIR1_21,SWIR2_21,NVDI_21,B_22,G_22,R_22,NIR_22,SWIR1_22,SWIR2_22,NVDI_22,B_23,G_23,R_23,NIR_23,SWIR1_23,SWIR2_23,NVDI_23,B_24,G_24,R_24,NIR_24,SWIR1_24,SWIR2_24,NVDI_24
26,N,-62.17375826278836,-33.81297880842235,103.58934,BC,18/19,26,3704.0,3710.0,3458.0,4652.0,4027.0,3292.0,0.1472256473489519,3628.0,3676.0,3594.0,5512.0,4327.0,3785.0,0.2106303536130024,249.0,641.0,397.0,4588.0,2402.0,1167.0,0.8407221664994985,256.0,623.0,475.0,3560.0,2350.0,1245.0,0.7645600991325898,265.0,579.0,475.0,3220.0,2409.0,1296.0,0.7428958051420839,235.0,562.0,495.0,3084.0,2353.0,1285.0,0.7233864207879296,311.0,661.0,676.0,3132.0,2472.0,1353.0,0.6449579831932774,365.0,737.0,725.0,3172.0,2560.0,1399.0,0.6279189119835771,401.0,700.0,788.0,2578.0,2334.0,1397.0,0.5317884729649436,463.0,739.0,860.0,2668.0,2724.0,1654.0,0.5124716553287982,516.0,839.0,1204.0,2642.0,2997.0,1870.0,0.373894955798232,435.0,719.0,1058.0,2250.0,2878.0,1846.0,0.3603385731559855,540.0,781.0,1194.0,2342.0,3017.0,1961.0,0.3246606334841629,610.0,922.0,1454.0,2436.0,3219.0,2103.0,0.25244215938303344,586.0,922.0,1494.0,2426.0,3430.0,2270.0,0.2377551020408163,600.0,885.0,1466.0,2366.0,3387.0,2194.0,0.2348643006263048,640.0,853.0,1260.0,1918.0,3077.0,2141.0,0.20704845814977973,799.0,1084.0,1470.0,2382.0,3599.0,2421.0,0.2367601246105919,719.0,948.0,1302.0,2370.0,3348.0,2226.0,0.2908496732026144,932.0,1140.0,1178.0,2426.0,2997.0,2129.0,0.3462819089900111,539.0,807.0,778.0,2670.0,3067.0,1914.0,0.548723897911833,5140.0,4760.0,4336.0,5412.0,4695.0,4892.0,0.11038161674189577,576.0,904.0,853.0,3110.0,2779.0,1628.0,0.569518041887459,426.0,686.0,688.0,2756.0,2517.0,1426.0,0.6004645760743321
27,N,-62.17422140858571,-33.81782725927307,103.561348,BC,18/19,27,8816.0,8792.0,8640.0,8992.0,8109.0,7102.0,0.019963702359346643,7708.0,7568.0,7416.0,8600.0,6637.0,5600.0,0.07392607392607392,319.0,645.0,632.0,2776.0,2214.0,1244.0,0.6291079812206573,323.0,606.0,667.0,2598.0,2285.0,1350.0,0.5914241960183767,397.0,635.0,777.0,2248.0,2421.0,1455.0,0.4862809917355372,349.0,623.0,760.0,2174.0,2414.0,1466.0,0.4819359236537151,331.0,579.0,796.0,2066.0,2569.0,1567.0,0.4437456324248777,361.0,593.0,833.0,1986.0,2624.0,1558.0,0.4090102873359348,297.0,501.0,670.0,1724.0,2124.0,1301.0,0.4402673350041771,400.0,617.0,802.0,1794.0,2698.0,1724.0,0.3821263482280432,417.0,649.0,1007.0,1674.0,3077.0,2033.0,0.24878776575904515,310.0,549.0,869.0,1444.0,2908.0,2003.0,0.2485948984003459,457.0,580.0,926.0,1614.0,3106.0,2118.0,0.27086614173228346,490.0,702.0,1064.0,1728.0,3273.0,2193.0,0.23782234957020054,478.0,709.0,1080.0,1794.0,3379.0,2278.0,0.24843423799582465,509.0,764.0,1114.0,1816.0,3397.0,2273.0,0.2395904436860068,574.0,716.0,1021.0,1592.0,3100.0,2206.0,0.21852277076157672,764.0,953.0,1284.0,1994.0,3696.0,2569.0,0.21659548505186088,733.0,905.0,1240.0,1898.0,3581.0,2506.0,0.2096876991714468,1192.0,1280.0,1570.0,2390.0,3932.0,2922.0,0.20707070707070707,836.0,1016.0,1450.0,2216.0,4100.0,2971.0,0.20894708128750686,4164.0,4068.0,3792.0,4720.0,4087.0,3777.0,0.10902255639097744,810.0,1092.0,1406.0,2766.0,3996.0,2742.0,0.3259827420901246,666.0,940.0,1266.0,2534.0,3689.0,2442.0,0.3336842105263158
28,A,-62.17727817084816,-33.81444106857418,103.561348,BC,18/19,28,528.0,472.0,405.0,826.0,658.0,534.0,0.3419983753046304,6696.0,6632.0,6556.0,7416.0,5726.0,5109.0,0.061551674778127674,241.0,489.0,429.0,1722.0,682.0,571.0,0.601115760111576,549.0,822.0,1011.0,2342.0,1302.0,1160.0,0.3969579481061736,336.0,505.0,618.0,1834.0,886.0,613.0,0.4959216965742251,273.0,605.0,641.0,1918.0,884.0,663.0,0.4990230558812036,468.0,646.0,910.0,1800.0,1119.0,968.0,0.3284132841328413,438.0,863.0,965.0,1904.0,1299.0,978.0,0.3272917392819798,57.0,120.0,121.0,239.0,168.0,113.0,0.3277777777777778,495.0,833.0,933.0,2032.0,1384.0,1116.0,0.3706576728499157,400.0,758.0,984.0,1960.0,1194.0,952.0,0.3315217391304348,248.0,543.0,756.0,1498.0,814.0,580.0,0.3291925465838509,311.0,569.0,766.0,1596.0,901.0,668.0,0.3513971210838273,423.0,753.0,1090.0,1822.0,1158.0,903.0,0.2513736263736264,702.0,1044.0,1476.0,2216.0,1425.0,1162.0,0.200433369447454,802.0,1250.0,1698.0,2452.0,1817.0,1419.0,0.1816867469879518,548.0,767.0,1034.0,1638.0,1084.0,834.0,0.2260479041916168,1252.0,1540.0,1986.0,2780.0,2338.0,1993.0,0.16659672681493914,1108.0,1378.0,1798.0,2576.0,2546.0,2284.0,0.1778692272519433,1180.0,1346.0,1504.0,2458.0,2198.0,1940.0,0.2407874810701666,1144.0,1418.0,1648.0,2986.0,2779.0,2608.0,0.2887354337505395,3968.0,3962.0,4144.0,4596.0,4434.0,4606.0,0.0517162471395881,980.0,1438.0,1620.0,3362.0,2932.0,2645.0,0.3496587715776797,965.0,1422.0,1636.0,3216.0,2772.0,2462.0,0.32563891178895304
30,M,-62.18371589743121,-33.81686528691121,103.253433,BC,18/19,30,576.0,832.0,502.0,4496.0,2130.0,1094.0,0.7991196478591437,967.0,1102.0,982.0,2536.0,1576.0,1176.0,0.4417282546901649,287.0,777.0,622.0,3504.0,2319.0,1404.0,0.6984973339796413,289.0,621.0,566.0,2396.0,2174.0,1500.0,0.6178257933828494,320.0,631.0,564.0,2338.0,1964.0,1292.0,0.611302549965541,297.0,670.0,581.0,2386.0,1998.0,1292.0,0.6083586113919784,667.0,1148.0,1470.0,3174.0,3132.0,2087.0,0.3669250645994832,633.0,1058.0,1356.0,2770.0,2848.0,1909.0,0.3427047988366457,99.0,162.0,178.0,379.0,345.0,237.0,0.3608617594254937,576.0,877.0,1102.0,2352.0,2585.0,1755.0,0.36189924724956574,550.0,893.0,1294.0,2122.0,2862.0,1992.0,0.2423887587822014,517.0,841.0,1142.0,1892.0,2807.0,2007.0,0.2471984179301253,615.0,835.0,1200.0,2094.0,2869.0,2058.0,0.2714025500910747,659.0,970.0,1404.0,2180.0,3170.0,2301.0,0.21651785714285715,660.0,964.0,1468.0,2238.0,3359.0,2499.0,0.2077711818672423,742.0,1062.0,1598.0,2308.0,3545.0,2591.0,0.1817716333845366,806.0,1011.0,1454.0,2008.0,3283.0,2551.0,0.16002310803004044,992.0,1212.0,1668.0,2420.0,3758.0,2886.0,0.18395303326810172,956.0,1172.0,1620.0,2350.0,3662.0,2869.0,0.18387909319899245,1368.0,1548.0,1832.0,2530.0,3569.0,3040.0,0.16001834021091246,1015.0,1278.0,1786.0,2536.0,3627.0,3263.0,0.17353077279037482,5196.0,5620.0,5464.0,5688.0,5203.0,5170.0,0.020086083213773316,898.0,1270.0,1592.0,2972.0,3689.0,3196.0,0.3023663453111306,771.0,1076.0,1414.0,2608.0,3345.0,2887.0,0.2968672302337146
33,S,-62.052854052392426,-33.75454492603374,102.544304,BC,18/19,33,1628.0,1842.0,1548.0,5548.0,3679.0,2560.0,0.5636978579481398,4744.0,4760.0,4608.0,6400.0,5077.0,4205.0,0.16279069767441862,56.0,379.0,137.0,5268.0,2038.0,875.0,0.9493061979648474,140.0,469.0,191.0,4572.0,1830.0,844.0,0.9197984463573378,342.0,648.0,819.0,2478.0,2501.0,1567.0,0.5031847133757962,245.0,491.0,896.0,1786.0,2815.0,1928.0,0.33184190902311705,632.0,969.0,1458.0,2292.0,3457.0,2571.0,0.2224,754.0,1092.0,1520.0,2230.0,3505.0,2551.0,0.18933333333333333,735.0,931.0,1156.0,1836.0,3226.0,2590.0,0.2272727272727273,599.0,717.0,946.0,1456.0,2312.0,1773.0,0.21232306411323895,745.0,919.0,1172.0,1708.0,3185.0,2509.0,0.18611111111111112,9456.0,9480.0,9056.0,8832.0,5199.0,3629.0,-0.012522361359570662,720.0,828.0,1116.0,1684.0,3154.0,2504.0,0.20285714285714285,704.0,937.0,1256.0,1820.0,3362.0,2653.0,0.18335500650195055,681.0,905.0,1236.0,1820.0,3405.0,2722.0,0.19109947643979056,1440.0,1570.0,1888.0,2910.0,3721.0,3083.0,0.2130054189245519,722.0,949.0,1332.0,1940.0,3102.0,2765.0,0.18581907090464547,850.0,1046.0,1396.0,2020.0,3249.0,2918.0,0.18266978922716628,990.0,1152.0,1430.0,1986.0,3260.0,2921.0,0.16276346604215455,1766.0,1820.0,1854.0,2710.0,2899.0,2618.0,0.18755477651183167,907.0,1058.0,1404.0,2040.0,3468.0,3303.0,0.18466898954703834,634.0,733.0,895.0,1606.0,2470.0,1890.0,0.2842862854858057,570.0,887.0,935.0,3086.0,3187.0,2373.0,0.53494155682666,705.0,916.0,988.0,2766.0,3111.0,2468.0,0.4736281299946724
34,M,-62.05540135427779,-33.75200341815144,102.544304,BC,18/19,34,706.0,739.0,658.0,2548.0,1734.0,1014.0,0.5895196506550219,589.0,604.0,461.0,2272.0,1037.0,477.0,0.6626417855836078,218.0,475.0,462.0,2918.0,2000.0,1087.0,0.7266272189349112,287.0,483.0,746.0,1588.0,2543.0,1808.0,0.3607540702656384,361.0,542.0,798.0,1528.0,2572.0,1877.0,0.3138435081685297,789.0,1196.0,1784.0,2920.0,3970.0,2917.0,0.24149659863945575,597.0,976.0,1316.0,2740.0,3357.0,2397.0,0.3510848126232742,560.0,958.0,1178.0,2920.0,3189.0,2106.0,0.4250854075158614,364.0,709.0,610.0,3342.0,2405.0,1410.0,0.6912955465587044,447.0,744.0,879.0,2406.0,2279.0,1507.0,0.4648401826484018,517.0,808.0,1140.0,2418.0,2921.0,2022.0,0.3591905564924115,9688.0,9584.0,9128.0,9080.0,5853.0,4280.0,-0.002636203866432337,461.0,771.0,908.0,2976.0,2647.0,1716.0,0.5324407826982492,515.0,902.0,1084.0,3068.0,2830.0,1828.0,0.4778420038535646,629.0,938.0,1432.0,2492.0,3518.0,2496.0,0.2701325178389399,1532.0,1760.0,2072.0,3086.0,3551.0,2652.0,0.19658782473827066,785.0,1062.0,1614.0,2562.0,3813.0,2795.0,0.2270114942528736,959.0,1186.0,1644.0,2468.0,3889.0,2989.0,0.20038910505836574,1084.0,1300.0,1660.0,2370.0,3803.0,2970.0,0.1761786600496278,1710.0,1786.0,1920.0,2680.0,2950.0,2518.0,0.16521739130434782,1076.0,1308.0,1744.0,2486.0,4287.0,3548.0,0.17541371158392435,999.0,1234.0,1664.0,2602.0,4059.0,3100.0,0.21987810595405533,853.0,1202.0,1506.0,3134.0,3975.0,2947.0,0.35086206896551725,905.0,1156.0,1356.0,3198.0,3841.0,2815.0,0.4044795783926219
38,P,-62.07987860966729,-33.765653511638085,100.799461,BC,18/19,38,469.0,877.0,324.0,5904.0,2639.0,1137.0,0.8959537572254336,6944.0,6724.0,6468.0,7296.0,6436.0,5709.0,0.06015693112467306,234.0,725.0,304.0,4708.0,2339.0,1085.0,0.8786911412609737,418.0,812.0,953.0,3234.0,3106.0,1864.0,0.5447814664437545,193.0,627.0,186.0,5252.0,2224.0,962.0,0.931592497241633,150.0,546.0,154.0,5308.0,2119.0,903.0,0.9436103991212009,345.0,750.0,655.0,3606.0,2803.0,1573.0,0.6925604318235156,258.0,678.0,471.0,3906.0,2375.0,1173.0,0.7847840986977381,247.0,644.0,329.0,3580.0,2290.0,1198.0,0.8316705039652085,94.0,350.0,101.0,2332.0,1109.0,567.0,0.9169749280723388,210.0,649.0,177.0,4952.0,2207.0,985.0,0.9309806979918112,8060.0,8016.0,7772.0,7552.0,4373.0,2902.0,-0.014356564865570347,129.0,438.0,172.0,4528.0,1724.0,792.0,0.9268085106382978,142.0,597.0,301.0,4312.0,1907.0,937.0,0.8694992412746586,72.0,569.0,296.0,4476.0,2294.0,1128.0,0.875943000838223,1280.0,1584.0,1580.0,3626.0,3039.0,2214.0,0.3930080676142912,176.0,515.0,352.0,4248.0,2209.0,1100.0,0.8469565217391304,372.0,697.0,578.0,3950.0,2486.0,1265.0,0.7446996466431095,489.0,725.0,523.0,3994.0,2374.0,1241.0,0.7684303741421298,536.0,753.0,545.0,3536.0,1876.0,1112.0,0.7329086008331291,369.0,680.0,413.0,4352.0,2617.0,1390.0,0.8266526757607555,469.0,736.0,394.0,5220.0,2751.0,1281.0,0.8596366227288921,641.0,1028.0,1184.0,3920.0,3458.0,2112.0,0.5360501567398119,631.0,906.0,879.0,4340.0,3177.0,1822.0,0.6631538608928914
39,P,-62.08897942458506,-33.77395031991701,102.068436,BC,18/19,39,1336.0,1662.0,1600.0,3908.0,3557.0,2195.0,0.4190268700072622,696.0,851.0,703.0,2458.0,1858.0,998.0,0.555204049351471,397.0,760.0,679.0,3450.0,2583.0,1418.0,0.6711068055219181,332.0,650.0,600.0,3016.0,2441.0,1330.0,0.668141592920354,430.0,736.0,713.0,2814.0,2671.0,1500.0,0.5956903884320953,402.0,758.0,835.0,2712.0,2780.0,1616.0,0.5291795883845504,442.0,786.0,996.0,2736.0,2977.0,1838.0,0.4662379421221865,432.0,822.0,939.0,2988.0,2895.0,1684.0,0.5217723453017571,378.0,700.0,703.0,2812.0,2798.0,1627.0,0.6,239.0,434.0,552.0,1694.0,1697.0,1036.0,0.5084594835262689,560.0,855.0,1194.0,2530.0,2968.0,1944.0,0.35875402792696026,10568.0,10320.0,9872.0,9784.0,5774.0,4174.0,-0.004477004477004477,611.0,869.0,1324.0,2592.0,2993.0,2005.0,0.3237997957099081,546.0,893.0,1366.0,2080.0,2753.0,2177.0,0.20719674985490424,586.0,901.0,1424.0,2182.0,2914.0,2311.0,0.21020521353300056,1264.0,1458.0,1724.0,2590.0,2893.0,2219.0,0.20074177097821047,713.0,1036.0,1556.0,2348.0,3153.0,2512.0,0.2028688524590164,802.0,1086.0,1460.0,2330.0,3204.0,2603.0,0.2295514511873351,913.0,1086.0,1388.0,2418.0,3233.0,2532.0,0.27062532842879666,843.0,1058.0,1216.0,2492.0,3028.0,2386.0,0.3441208198489752,645.0,900.0,939.0,2856.0,3101.0,2287.0,0.5051383399209486,2270.0,2382.0,1984.0,4018.0,3633.0,2444.0,0.3388870376541153,596.0,1011.0,904.0,3588.0,2865.0,1790.0,0.597506678539626,615.0,933.0,854.0,3286.0,2651.0,1680.0,0.5874396135265699
45,M,-62.037396561406155,-33.74570708551937,97.011208,BC,18/19,45,461.0,670.0,430.0,4352.0,2033.0,920.0,0.8201589293182768,9160.0,8840.0,8528.0,8904.0,7493.0,6321.0,0.02156952730610372,231.0,639.0,508.0,3476.0,2077.0,1097.0,0.7449799196787149,321.0,572.0,828.0,1742.0,2539.0,1790.0,0.3556420233463035,868.0,1238.0,1844.0,2622.0,4180.0,3251.0,0.17420510523958802,794.0,1162.0,1658.0,2494.0,3882.0,3049.0,0.20134874759152216,606.0,929.0,1222.0,2394.0,3422.0,2580.0,0.3241150442477876,576.0,957.0,1122.0,2470.0,3337.0,2364.0,0.3752783964365256,475.0,794.0,832.0,2508.0,2944.0,2059.0,0.5017964071856288,536.0,894.0,948.0,2746.0,2911.0,1972.0,0.486735246345425,515.0,764.0,1108.0,1980.0,2966.0,2109.0,0.2823834196891192,8816.0,8368.0,7672.0,7916.0,4400.0,3135.0,0.01565306646138055,566.0,722.0,1013.0,1892.0,3028.0,2332.0,0.3025817555938038,597.0,850.0,1278.0,2090.0,3307.0,2542.0,0.24109263657957244,580.0,898.0,1336.0,2094.0,3439.0,2708.0,0.22099125364431488,1176.0,1524.0,1690.0,2576.0,3190.0,2609.0,0.20768870135958745,802.0,1072.0,1538.0,2338.0,3670.0,2941.0,0.20639834881320948,932.0,1154.0,1588.0,2336.0,3834.0,3113.0,0.1906218144750255,1054.0,1278.0,1690.0,2410.0,4006.0,3203.0,0.17560975609756094,1712.0,1766.0,1952.0,2770.0,3169.0,2716.0,0.17323168149089369,1021.0,1262.0,1764.0,2592.0,4232.0,3606.0,0.1900826446280992,966.0,1152.0,1552.0,2358.0,3545.0,2667.0,0.2061381074168798,785.0,1116.0,1278.0,3260.0,3630.0,2649.0,0.4367562802996915,835.0,1090.0,1278.0,3146.0,3638.0,2666.0,0.4222423146473779
46,S,-62.03952703207393,-33.74407034842987,97.011208,BC,18/19,46,407.0,688.0,288.0,6528.0,3039.0,1392.0,0.9154929577464788,10544.0,10344.0,10032.0,10256.0,8034.0,6804.0,0.011041009463722398,102.0,422.0,150.0,6200.0,2425.0,1079.0,0.9527559055118109,159.0,475.0,235.0,4884.0,2255.0,1050.0,0.9081851924203946,236.0,609.0,483.0,2910.0,2048.0,1142.0,0.7152961980548187,205.0,569.0,676.0,2262.0,2126.0,1297.0,0.5398230088495575,843.0,1252.0,1874.0,2958.0,3871.0,2784.0,0.22433774834437087,872.0,1228.0,1788.0,2546.0,3664.0,2667.0,0.17489616982002767,648.0,854.0,1014.0,1788.0,3002.0,2398.0,0.2762312633832976,662.0,971.0,949.0,2564.0,2887.0,2028.0,0.4597210361514375,502.0,808.0,701.0,2576.0,2566.0,1694.0,0.5721696673786999,10216.0,10048.0,9528.0,9184.0,5722.0,4254.0,-0.01838392475416845,347.0,871.0,539.0,3630.0,2089.0,1240.0,0.7414248021108181,553.0,857.0,1270.0,2680.0,3056.0,2068.0,0.3569620253164557,463.0,694.0,1116.0,1912.0,3267.0,2521.0,0.2628797886393659,1550.0,1592.0,1914.0,2688.0,3193.0,2533.0,0.1681877444589309,611.0,849.0,1188.0,1932.0,3438.0,2723.0,0.2384615384615385,760.0,927.0,1202.0,1898.0,3473.0,2922.0,0.22451612903225807,929.0,1034.0,1332.0,1972.0,3561.0,2985.0,0.1937046004842615,1356.0,1412.0,1614.0,2310.0,2970.0,2641.0,0.17737003058103976,846.0,1004.0,1356.0,1952.0,3518.0,3330.0,0.18016928657799275,683.0,738.0,954.0,1482.0,2491.0,1994.0,0.2167487684729064,822.0,1082.0,1338.0,2786.0,3660.0,3096.0,0.3511154219204656,857.0,1106.0,1334.0,2742.0,3648.0,3111.0,0.3454367026496565
49,N,-62.14194014651103,-33.87944788148834,110.79263300000001,BC,18/19,49,401.0,569.0,357.0,1324.0,141.0,114.0,0.5752528256989887,924.0,1166.0,877.0,2360.0,544.0,448.0,0.4581402533209762,109.0,480.0,285.0,1434.0,139.0,124.0,0.6684118673647469,464.0,622.0,698.0,1100.0,1779.0,1255.0,0.2235817575083426,498.0,648.0,644.0,1186.0,1454.0,899.0,0.29617486338797816,496.0,664.0,719.0,1210.0,1784.0,1277.0,0.2545360290305858,794.0,995.0,1128.0,1716.0,2344.0,1900.0,0.20675105485232068,374.0,593.0,574.0,1294.0,1438.0,818.0,0.3854389721627409,401.0,801.0,673.0,1674.0,1110.0,584.0,0.4265019173412867,633.0,859.0,808.0,1610.0,1666.0,1019.0,0.3316790736145575,302.0,611.0,653.0,1460.0,1161.0,628.0,0.3819214387127307,187.0,463.0,480.0,1194.0,530.0,306.0,0.4265232974910394,375.0,580.0,593.0,1442.0,1121.0,609.0,0.4171990171990172,348.0,692.0,720.0,1370.0,1262.0,717.0,0.31100478468899523,567.0,937.0,974.0,1726.0,1742.0,1045.0,0.2785185185185185,910.0,1182.0,1384.0,1990.0,2082.0,1226.0,0.17960877296976882,345.0,554.0,594.0,1358.0,746.0,371.0,0.3913934426229509,2806.0,3096.0,3430.0,4220.0,4459.0,3850.0,0.10326797385620914,1786.0,2040.0,2254.0,2950.0,3503.0,3325.0,0.1337432744043044,1824.0,1934.0,1986.0,3144.0,2991.0,2598.0,0.2257309941520468,950.0,1194.0,1224.0,2966.0,2544.0,2210.0,0.4157517899761337,1468.0,1708.0,1810.0,3030.0,2961.0,2382.0,0.2520661157024793,673.0,1011.0,1042.0,3060.0,2083.0,1676.0,0.491955143832277,586.0,844.0,891.0,2872.0,1865.0,1489.0,0.5264416688812118
52,M,-62.141801202771816,-33.884907739368664,108.525276,BC,18/19,52,3620.0,3842.0,3594.0,5700.0,5228.0,4019.0,0.2265978050355068,450.0,824.0,436.0,5244.0,1877.0,827.0,0.8464788732394366,234.0,741.0,596.0,3454.0,1981.0,1018.0,0.7056790123456791,220.0,480.0,697.0,1760.0,2221.0,1553.0,0.4326414326414326,346.0,554.0,753.0,1672.0,2238.0,1549.0,0.3789690721649485,289.0,521.0,717.0,1520.0,2125.0,1551.0,0.3589628967367009,606.0,986.0,1474.0,2382.0,3636.0,2614.0,0.2354771784232365,698.0,1024.0,1488.0,2282.0,3572.0,2542.0,0.21061007957559685,604.0,811.0,1124.0,1834.0,2865.0,2071.0,0.24002704530087896,691.0,971.0,1170.0,1856.0,3114.0,2301.0,0.2267019167217449,545.0,795.0,1174.0,1830.0,3162.0,2260.0,0.21837549933422104,496.0,742.0,1028.0,1742.0,3037.0,2259.0,0.2577617328519856,574.0,728.0,1042.0,1820.0,3072.0,2246.0,0.2718378756114605,581.0,854.0,1174.0,1850.0,3215.0,2325.0,0.22354497354497355,509.0,807.0,1136.0,2018.0,3264.0,2359.0,0.2796448953709575,661.0,940.0,1286.0,2112.0,3325.0,2378.0,0.24308416715715125,746.0,911.0,1276.0,1878.0,3346.0,2574.0,0.19086873811033608,892.0,1082.0,1446.0,2198.0,3795.0,2857.0,0.20636663007683864,852.0,1036.0,1432.0,2144.0,3752.0,2893.0,0.19910514541387025,1552.0,1650.0,1898.0,2780.0,3912.0,3207.0,0.18854211201368107,924.0,1162.0,1434.0,2544.0,3966.0,3015.0,0.2790346907993967,1634.0,1946.0,2106.0,2886.0,3301.0,2648.0,0.15625,943.0,1240.0,1668.0,2774.0,4149.0,3188.0,0.24898694281855024,866.0,1120.0,1526.0,2552.0,3836.0,2951.0,0.2515939185875429
54,S,-62.13675291358079,-33.88840647867912,108.29200700000001,BC,18/19,54,387.0,620.0,285.0,4660.0,1870.0,839.0,0.8847320525783621,516.0,900.0,354.0,6728.0,2509.0,1107.0,0.9000282406099972,103.0,466.0,170.0,4852.0,1987.0,893.0,0.9322978892871366,132.0,481.0,227.0,4040.0,1906.0,933.0,0.8936020623388797,215.0,505.0,413.0,2648.0,2026.0,1226.0,0.7301535445932702,147.0,412.0,454.0,1998.0,2109.0,1362.0,0.6296900489396411,532.0,844.0,1166.0,2546.0,3398.0,2316.0,0.3717672413793103,669.0,1006.0,1162.0,2684.0,3200.0,2171.0,0.3957358294331773,518.0,924.0,619.0,3540.0,2717.0,1761.0,0.7023322914162058,386.0,742.0,505.0,3670.0,2672.0,1699.0,0.7580838323353294,288.0,764.0,444.0,4288.0,2517.0,1521.0,0.812341504649197,262.0,452.0,557.0,1470.0,2029.0,1698.0,0.45041933892451896,288.0,430.0,594.0,1278.0,2295.0,2197.0,0.36538461538461536,308.0,495.0,695.0,1312.0,2316.0,2141.0,0.3074240159441953,249.0,513.0,617.0,1872.0,2470.0,2094.0,0.5042185616713539,400.0,647.0,576.0,2120.0,2337.0,1874.0,0.5727002967359051,223.0,510.0,443.0,2084.0,1738.0,1204.0,0.6493866244558766,390.0,640.0,549.0,2944.0,2209.0,1474.0,0.6856570283423988,307.0,527.0,401.0,2940.0,1877.0,1183.0,0.7599521101466626,1698.0,1694.0,1424.0,3444.0,2418.0,1884.0,0.4149548069022186,425.0,667.0,652.0,2304.0,2079.0,1591.0,0.5588633288227334,3060.0,3106.0,3100.0,4008.0,4233.0,4088.0,0.1277433877321328,998.0,1418.0,2004.0,3100.0,3853.0,2883.0,0.21473354231974925,842.0,1216.0,1704.0,2744.0,3586.0,2719.0,0.23381294964028776
55,N,-62.13087096195458,-33.886714798468226,106.845757,BC,18/19,55,267.0,415.0,257.0,1244.0,72.0,58.0,0.6575616255829447,3396.0,3384.0,3228.0,4296.0,3708.0,3392.0,0.1419457735247209,74.0,372.0,225.0,1354.0,128.0,116.0,0.7150094996833439,1036.0,1334.0,1560.0,2100.0,1872.0,1661.0,0.14754098360655735,761.0,1030.0,1140.0,1704.0,1458.0,1167.0,0.19831223628691985,1048.0,1412.0,1538.0,2044.0,2047.0,1739.0,0.14126186487995535,2308.0,2626.0,3010.0,3516.0,3661.0,3444.0,0.07753600980692614,588.0,826.0,990.0,1432.0,1307.0,836.0,0.18249380677126345,637.0,991.0,941.0,1748.0,1071.0,602.0,0.3001115656377836,373.0,633.0,698.0,1382.0,822.0,408.0,0.32884615384615384,445.0,747.0,739.0,1532.0,1251.0,739.0,0.34918538088947604,410.0,724.0,763.0,1408.0,853.0,492.0,0.2970981114693689,525.0,767.0,899.0,1422.0,1213.0,762.0,0.2253339077983628,504.0,817.0,951.0,1482.0,1261.0,818.0,0.21824907521578302,521.0,843.0,995.0,1642.0,1565.0,1055.0,0.2453545695866515,1498.0,1600.0,1574.0,2314.0,2249.0,1945.0,0.19032921810699588,461.0,701.0,709.0,1456.0,931.0,472.0,0.3450346420323326,2222.0,2558.0,2978.0,3648.0,3880.0,3385.0,0.10111681255659524,2282.0,2598.0,3038.0,3762.0,4171.0,3837.0,0.10647058823529412,2310.0,2454.0,2512.0,3526.0,3178.0,2809.0,0.16793640278237826,1460.0,1852.0,2114.0,3176.0,3543.0,3426.0,0.2007561436672968,3414.0,2990.0,2806.0,4002.0,3621.0,3250.0,0.17567567567567569,1160.0,1538.0,1748.0,3378.0,3094.0,2765.0,0.3179867342957472,1096.0,1478.0,1670.0,3186.0,2880.0,2641.0,0.31219110378912684
